post_id,post_datetime,offers.price,offers.priceCurrency,year,yr_make_model,VIN,fuel,type,size,odometer,cylinders,drive,title status,transmission,paint color,condition,offers.addressRegion,offers.addressLocality,offers.postalCode,offers.addressCountry,offers.streetAddress,offers.longitude,offers.latitude,post_expire,seller_notes,url,name,description
7650068262,2023-08-01 21:11:06-04:00,2800.00,USD,2008,2008 chrysler town and country,,gas,,,125,,fwd,clean,automatic,,good,OH,Cleveland,44129,US,,-81.731500,41.387000,2023-09-01 01:11:06+00:00,"QR Code Link to This Post Selling our 2008 Chrysler Town and Country Minivan Very clean and well maintained, power windows, locks, tilt, cruise, cd-aux, climate control, full stow n go, dual power sliding doors, alloy wheels, factory keyless with alarm. mechanically in great condition, good brakes and suspension, new tires and battery, clean title $2800 or best offer (44O)447-O644",https://cleveland.craigslist.org/ctd/d/cleveland-2008-chrsler-town-and-country/7650068262.html,2008 Chrsler Town and Country ** 125K Miles/Full Stow N Go **,"Selling our 2008 Chrysler Town and Country Minivan Very clean and well maintained, power windows, locks, tilt, cruise, cd-aux, climate control, full stow n go, dual power sliding doors, alloy wheels, factory keyless with alarm. mechanically in great condition, good brakes and suspension, new tires and battery, clean title $2800 or best offer (44O)447-O644  "
7650069234,2023-08-01 21:15:25-04:00,2895.00,USD,2005,2005 mazda 3,,gas,,,200300,,,clean,automatic,,,OH,Akron,44320,US,,-81.580400,41.069200,2023-09-01 01:15:25+00:00,QR Code Link to This Post Great Car runs perfect power windows and locks new tires and brakes.  $2895 payment available text or call 330 730 6197,https://akroncanton.craigslist.org/ctd/d/akron-2005-mazda/7650069234.html,2005 Mazda 3,Great Car runs perfect power windows and locks new tires and brakes.  $2895 payment available text or call 330 730 6197  
7650069415,2023-08-01 21:16:11-04:00,1.00,USD,2024,2024 mercedes-benz sl600,,gas,,,20000,,,clean,automatic,,,OH,Akron,44320,US,,-81.580200,41.069900,2023-09-01 01:16:11+00:00,"QR Code Link to This Post Dealers Welcome/ General  Public Hand washing and waxing, Interior cleaning 411 west ave. Call 330 730 6197",https://akroncanton.craigslist.org/ctd/d/akron-auto-detailing/7650069415.html,Auto Detailing,"Dealers Welcome/ General  Public Hand washing and waxing, Interior cleaning 411 west ave. Call 330 730 6197  "
7650069553,2023-08-01 21:16:45-04:00,2995.00,USD,2007,2007 dodge caravan,,gas,,,75000,,,clean,automatic,,,OH,Akron,44320,US,,-81.580400,41.069200,2023-09-01 01:16:45+00:00,"QR Code Link to This Post Great Van only 75,000 original miles obviously wasn't driven much. Cold a/c sto&go seating remote doors runs great.$2995 payments available text or call 330 730 6197",https://akroncanton.craigslist.org/ctd/d/akron-2007-dodge-grand-caravan/7650069553.html,2007 Dodge Grand Caravan,"Great Van only 75,000 original miles obviously wasn't driven much. Cold a/c sto&amp;go seating remote doors runs great.$2995 payments available text or call 330 730 6197  "
7650069566,2023-08-01 20:16:47-05:00,13500.00,USD,2009,2009 cadillac escalade esv awd,,gas,,,129000,8 cylinders,4wd,clean,automatic,white,excellent,IL,Round Lake,60073,US,,-88.088800,42.366800,2023-09-01 01:16:47+00:00,"QR Code Link to This Post Very nice 2009 Cadillac Escalade ESV AWD. Truck has no issues or any lights on. Truck runs great! Buddy is a mechanic and we changed plugs & coils just as routine maintanence. 20"" chrome wheels. Interior is in great shape - more photos to follow.  It is a 5th car for us mainly used to haul boat in and out once a year and trips to cabin.  Decided to buy mid size SUV and borrrow buddies truck to put boat in and out - funny. Just changed oil Hate to see it go. Great for trips, etc.  Tell me what town your from for a response. Will not respond to ""Is available""",https://chicago.craigslist.org/nch/cto/d/round-lake-2009-cadillac-escalade-esv/7650069566.html,2009 Cadillac Escalade ESV AWD,"Very nice 2009 Cadillac Escalade ESV AWD. Truck has no issues or any lights on. Truck runs great! Buddy is a mechanic and we changed plugs &amp; coils just as routine maintanence. 20"" chrome wheels. Interior is in great shape - more photos to follow.  It is a 5th car for us mainly used to haul boat in and out once a year and trips to cabin.  Decided to buy mid size SUV and borrrow buddies truck to put boat in and out - funny.    Just changed oil    Hate to see it go. Great for trips, etc.     Te..."
7650069705,2023-08-01 21:17:21-04:00,2300.00,USD,2005,2005 ford focus,,gas,,,204640,,,clean,automatic,,,OH,Akron,44306,US,,-81.491100,41.054000,2023-09-01 01:17:21+00:00,"QR Code Link to This Post Runs great very dependable cat power windows and locks great on gas. $2,300 payments available call or text 330 730 6197",https://akroncanton.craigslist.org/ctd/d/akron-2005-ford-focus/7650069705.html,2005 Ford Focus,"Runs great very dependable cat power windows and locks great on gas. $2,300 payments available call or text 330 730 6197  "
7650069930,2023-08-01 21:18:11-04:00,2700.00,USD,2010,2010 ford fusion se,,gas,,,174000,,fwd,clean,manual,,,OH,Akron,44320,US,,-81.580400,41.069200,2023-09-01 01:18:11+00:00,QR Code Link to This Post Very nice  extremely dependable Ford Fusion 5 speed cold a/c runs great. PAYMENTS AVAILABLE $2700 OBO TEXT or Call 330 730 6197,https://akroncanton.craigslist.org/ctd/d/akron-2010-ford-fusion/7650069930.html,2010 Ford Fusion,Very nice  extremely dependable Ford Fusion 5 speed cold a/c runs great. PAYMENTS AVAILABLE $2700 OBO TEXT or Call 330 730 6197  
7650070136,2023-08-01 21:19:01-04:00,2800.00,USD,2004,2004 hyundai sonata,,gas,,,94000,,,clean,automatic,,,OH,Akron,44320,US,,-81.580400,41.069200,2023-09-01 01:19:01+00:00,"QR Code Link to This Post 2004 Hyundai Sonata only 94,000 miles power windows and locks power moon roof. Brand new tires runs great. $2,800 payments available very dependable care. Text or call 330 730 6197",https://akroncanton.craigslist.org/ctd/d/akron-low-mileage-well-maintained/7650070136.html,Low Mileage Well Maintained,"2004 Hyundai Sonata only 94,000 miles power windows and locks power moon roof. Brand new tires runs great. $2,800 payments available very dependable care. Text or call 330 730 6197  "
7650070358,2023-08-01 21:19:53-04:00,3700.00,USD,2004,2004 chevy silverado,,gas,,,212000,,,clean,automatic,,,OH,Akron,44320,US,,-81.580400,41.069200,2023-09-01 01:19:53+00:00,"QR Code Link to This Post Very strong Chevy Silverado work truck power windows and locks 8ft. Bed V8 truck runs excellent $ 3,700 OBO TEXT OR CALL 330 730 6197 Payments available",https://akroncanton.craigslist.org/ctd/d/akron-landscape-special-2004-chevy/7650070358.html,Landscape Special 2004 chevy silverado,"Very strong Chevy Silverado work truck power windows and locks 8ft. Bed V8 truck runs excellent $ 3,700 OBO TEXT OR CALL 330 730 6197 Payments available  "
7650071310,2023-08-01 21:23:51-04:00,4000.00,USD,2011,2011 2011 ford fusion,,gas,,,190000,,,clean,automatic,,,MI,New Baltimore,48051,US,,-82.820700,42.693800,2023-09-01 01:23:51+00:00,QR Code Link to This Post Nice car. Rust on rocker panel on both sides of car. Otherwise in great shape!,https://detroit.craigslist.org/mcb/cto/d/new-baltimore-2011-ford-fusion/7650071310.html,2011 ford fusion,Nice car.  Rust on rocker panel on both sides of car.  Otherwise in great shape!  
7650071626,2023-08-01 21:25:14-04:00,6499.00,USD,2009,2009 mercury mountaineer awd,,gas,SUV,,158000,6 cylinders,,clean,automatic,,good,MI,Canton,48188,US,,-83.446140,42.274116,2023-09-01 01:25:14+00:00,QR Code Link to This Post This car has been well maintained and everything works as it should. The interior is immaculate with cold A/C. The exterior is in very good shape with a small spot of rust forming on the rear wheel wells. The engine is strong with no leaks and equally strong suspension. This car would be great for a student and will handle well in the winter snow. Winter floor mats come with the car. Premier Trim 4.0 V6 AWD  Sun roof  158k miles,https://detroit.craigslist.org/wyn/cto/d/canton-2009-mercury-mountaineer/7650071626.html,2009 Mercury Mountaineer,This car has been well maintained and everything works as it should.  The interior is immaculate with cold A/C. The exterior is in very good shape with a small spot of rust forming on the rear wheel wells. The engine is strong with no leaks and equally strong suspension. This car would be great for a student and will handle well in the winter snow. Winter floor mats come with the car.  Premier Trim  4.0 V6 AWD   Sun roof   158k miles 
7650071783,2023-08-01 20:25:53-05:00,6800.00,USD,2011,2011 buick enclave,,gas,,,154794,6 cylinders,fwd,clean,automatic,white,good,IL,Palos Heights,60463,US,,-87.792700,41.662100,2023-09-01 01:25:53+00:00,QR Code Link to This Post FRWD engine 3.6 L 154794 miles Michelins very good condition all electric,https://chicago.craigslist.org/sox/cto/d/palos-heights-buick-enclave-cx/7650071783.html,Buick Enclave CX,FRWD engine 3.6 L 154794 miles Michelins very good condition all electric 
7650071797,2023-08-01 21:25:57-04:00,29900.00,USD,1940,1940 Packard 110,,gas,sedan,full-size,21234,8 cylinders,rwd,clean,automatic,blue,good,MI,Lake Odessa,48849,US,6740 Cunningham Rd,-85.135700,42.786300,2023-09-01 01:25:57+00:00,"QR Code Link to This Post 4 door sedan. 350 chevy,700R4 trans. 9"" Ford rear. Fatman Fab front frame stub, IFS adjustable coil overs. power disc front brakes / steering. Eaton rear leaf springs w/Air shocks. Stainless exhaust w/ Magnaflow mufflers. 16"" powder coated wheels. Walker radiator w/ electric fan / shroud. American Autowire harness. Vintage air. Good glass. Interior & paint done in the early 1980's. Fender paint showing stone stars. 20 footer. Good, solid car. Small rust spot rear drivers side door. Starts, runs, drives great. Very nice woodgrain dash & window frames. Modernized original gauges. More pictures available by e-mail. 17,000 +/-miles since pro build. 2013 Do NOT need help selling this car.",https://grandrapids.craigslist.org/cto/d/lake-odessa-1940-packard-110-street-rod/7650071797.html,1940 Packard 110 Street rod,"4 door sedan. 350 chevy,700R4 trans. 9"" Ford rear. Fatman Fab front frame stub, IFS adjustable coil overs. power disc front brakes / steering. Eaton rear leaf springs w/Air shocks. Stainless exhaust w/ Magnaflow mufflers. 16"" powder coated wheels. Walker radiator w/ electric fan / shroud. American Autowire harness. Vintage air. Good glass. Interior &amp; paint done in the early 1980's. Fender paint showing stone stars. 20 footer. Good, solid car. Small rust spot rear drivers side door. Starts, r..."
7650073191,2023-08-01 21:32:23-04:00,13850.00,USD,2015,2015 ford escape,,gas,SUV,mid-size,698000,4 cylinders,fwd,clean,automatic,blue,excellent,OH,Bellefontaine,43311,US,,-83.757100,40.360500,2023-09-01 01:32:23+00:00,"QR Code Link to This Post 2015 Ford Escape, power steering, windows, brakes, driver seat. One owner with less than 70.000 miles. well-kept often oil change and tire rotation. once a year polished. It has a trailer hitch, and aftermarket remote starter with three keys. Asking $13,850.00 contact me by text at  show contact info . Blue outside and grey inside.",https://columbus.craigslist.org/cto/d/bellefontaine-great-deal/7650073191.html,Great Deal,"2015 Ford Escape, power steering, windows, brakes, driver seat. One owner with less than 70.000 miles. well-kept often oil change and tire rotation. once a year polished. It has a trailer hitch, and aftermarket remote starter with three keys. Asking $13,850.00 contact me by text at 937441-7076. Blue outside and grey inside.  "
7650073507,2023-08-01 20:33:59-05:00,4000.00,USD,2007,2007 2007 mitsubishi eclipse,,gas,convertible,,186600,4 cylinders,fwd,clean,manual,red,good,IL,Cary,60013,US,,-88.242600,42.219600,2023-09-01 01:33:59+00:00,QR Code Link to This Post I have a 2007 Mitsubishi Eclipse GS Spyder for sale. I have had the car for about 5 months and haven't had any issues with the car. It comes with a 5 speed manual transmission and is really fun to drive. New battery put in as well recently. Call or text  show contact info,https://chicago.craigslist.org/nwc/cto/d/cary-2007-mitsubishi-eclipse-gs-spyder/7650073507.html,2007 Mitsubishi Eclipse GS Spyder,I have a 2007 Mitsubishi Eclipse GS Spyder for sale. I have had the car for about 5 months and haven't had any issues with the car. It comes with a 5 speed manual transmission and is really fun to drive. New battery put in as well recently. Call or text 708-469-9479 
7650074385,2023-08-01 20:38:04-05:00,8000.00,USD,2002,2002 honda accord lx,,gas,coupe,,100000,6 cylinders,fwd,clean,automatic,black,good,WI,Milwaukee,53208,US,,-87.975254,43.023035,2023-09-01 01:38:04+00:00,QR Code Link to This Post Honda 2002 Accord LX rare two-door coupe triple black 3.0 V6 4-speed automatic transmission fully loaded ice Cold Air tilt or slide sunroof alarm custom 17-in alloy wheels with new front tires and rim locks fresh tune up runs well no email or text message please call 414-712-2five62,https://milwaukee.craigslist.org/cto/d/milwaukee-honda-2002-accord-lx-door/7650074385.html,Honda 2002 Accord LX 2 door coupe,Honda 2002 Accord LX rare two-door coupe triple black 3.0 V6 4-speed automatic transmission fully loaded ice Cold Air tilt or slide sunroof alarm custom 17-in alloy wheels with new front tires and rim locks fresh tune up runs well no email or text message please call 414-712-2five62 
7650074604,2023-08-01 21:39:16-04:00,11500.00,USD,2013,2013 lexus ct200h,,hybrid,hatchback,compact,154100,4 cylinders,fwd,clean,automatic,red,good,MI,Grand Rapids,49546,US,East Paris,-85.568540,42.910609,2023-09-01 01:39:16+00:00,"QR Code Link to This Post 2013 Lexus CT200H. It has 154,100 miles, the majority of the miles are highway miles. It runs great and the interior is very clean. It has been a great car, it just no longer fits my needs. Average of 40mpg. I just bought a new set of tires (less than 500 miles on them) Options:  Remote Start Keyless entry Push button start Moon roof navigation heated driver/passenger seats Power driver/passenger seats Power mirrors Power Windows Power door locks Auto climate control leather interior Blue tooth audio/phone connection Aux connection and USB connection Steering wheel controls Back up camera",https://grandrapids.craigslist.org/cto/d/grand-rapids-lexus-ct200h-2013/7650074604.html,Lexus CT200H 2013,"2013 Lexus CT200H. It has 154,100 miles, the majority of the miles are highway miles. It runs great and the interior is very clean. It has been a great car, it just no longer fits my needs. Average of 40mpg. I just bought a new set of tires (less than 500 miles on them)    Options:   Remote Start  Keyless entry  Push button start  Moon roof  navigation  heated driver/passenger seats  Power driver/passenger seats  Power mirrors  Power Windows  Power door locks  Auto climate control  leather inter..."
7650076075,2023-08-01 20:46:26-05:00,10500.00,USD,2000,2000 cadillac el dorado,,gas,coupe,full-size,65000,8 cylinders,fwd,clean,automatic,black,excellent,IL,Lake Zurich,60047,US,,-88.076900,42.216500,2023-09-01 01:46:26+00:00,"QR Code Link to This Post The car has NEVER been driven in snow and salt. The under carriage is like new very little rust.There is not one dent on the whole car.New front brakes, All new brake fluid front and back.Back brakes are 50%. Tires are at 70% like new.Starter was rebuilt at 62,000.New blower motor at 60,000.New battery interstate.There are two thing’s that need repair.Power antenna and the trunk suck down motor but there no problem.The interior is in excellent condition.I am in no hurry to sell this car and I don’t need help selling it. Thank for looking at it she is truly a beautiful car.Engine is a 4.6 liter North Star no leeks.well maintained. My name is Rick Phone #Eight four seven 812- seven o 8 four.",https://chicago.craigslist.org/nwc/cto/d/lake-zurich-2000-cadillac-el-dorado/7650076075.html,2000 Cadillac El dorado,"The car has NEVER been driven in snow and salt. The under carriage is like new very little rust.There is not one dent on the whole car.New front brakes, All new brake fluid front and back.Back brakes are 50%. Tires are at 70% like new.Starter was rebuilt at 62,000.New blower motor at 60,000.New battery interstate.There are two thing’s that need repair.Power antenna and the trunk suck down motor but there no problem.The interior is in excellent condition.I am in no hurry to sell this car and I do..."
7650076562,2023-08-01 21:48:44-04:00,36000.00,USD,2019,2019 chevrolet silverado 1500,1GCRYGED0KZ199389,gas,truck,full-size,68000,8 cylinders,4wd,lien,automatic,grey,excellent,IN,Fort Wayne,46808,US,Versailles Village Place,-85.167059,41.114751,2023-09-01 01:48:44+00:00,"QR Code Link to This Post 2019 Chevrolet Silverado LTZ Double cab, one owner, 68,000 miles. Excellent condition, well maintained, one owner, never smoked in.",https://fortwayne.craigslist.org/cto/d/fort-wayne-2019-chevrolet-silverado/7650076562.html,2019 CHEVROLET SILVERADO,"2019 Chevrolet Silverado LTZ Double cab, one owner, 68,000 miles. Excellent condition, well maintained, one owner, never smoked in.  "
7650076866,2023-08-01 20:50:07-05:00,6000.00,USD,2013,2013 ford fusion hybrid,3FA6P0LU7DR335076,hybrid,coupe,full-size,160000,4 cylinders,fwd,clean,automatic,silver,excellent,IL,Chicago,60611,US,,-87.622300,41.897100,2023-09-01 01:50:07+00:00,QR Code Link to This Post I'm selling my 2013 Ford Fusion. Please contact me with any questions.,https://chicago.craigslist.org/chc/cto/d/chicago-ford-fusion-2013-hybrid-4d/7650076866.html,FORD Fusion 2013 Hybrid 4D,I'm selling my 2013 Ford Fusion. Please contact me with any questions. 
7650076955,2023-08-01 21:50:32-04:00,1950.00,USD,2011,2011 chevy colorado ls,,gas,pickup,,170,4 cylinders,fwd,clean,automatic,,good,OH,Cleveland,44129,US,,-81.733300,41.390900,2023-09-01 01:50:32+00:00,"QR Code Link to This Post 2011 Chevy Colorado  Four-cylinder automatic, very clean and well-maintained. Lots of life left, great work truck, basic transportation great on gas 30 mpg clean title selling for $1950 or best offer (44O)447-O644",https://cleveland.craigslist.org/ctd/d/cleveland-2011-chevy-colorado-pick-up/7650076955.html,2011 Chevy Colorado ** Pick Up Truck/4 Cylinder **,"2011 Chevy Colorado   Four-cylinder automatic, very clean and well-maintained. Lots of life left, great work truck, basic transportation great on gas 30 mpg clean title selling for $1950 or best offer (44O)447-O644 "
7650077882,2023-08-01 20:55:03-05:00,27999.00,USD,2014,2014 isuzu npr box truck,JALC4W160E7000567,diesel,,,142101,4 cylinders,,clean,automatic,,like new,WI,Milwaukee,53278,US,,-87.906500,43.038900,2023-09-01 01:55:03+00:00,QR Code Link to This Post WE INCLUDE A 3 MONTH Extended Warranty ! PEACE OF MIND! 2014 Isuzu NPR 16' Box + Liftgate DIESEL 142k MILES! Power Windows/Power Locks Cruise Control A/C Radio DOT INSPECTED **Free Shipping: up to 500 miles** ASK ABOUT FINANCING!!,https://milwaukee.craigslist.org/ctd/d/milwaukee-2014-isuzu-npr-hd-16-box/7650077882.html,2014 Isuzu NPR HD 16 Box + Liftgate LOW MILES!!!,WE INCLUDE A 3 MONTH Extended Warranty ! PEACE OF MIND!    2014 Isuzu NPR 16' Box + Liftgate  DIESEL 142k MILES!  Power Windows/Power Locks  Cruise Control  A/C  Radio  DOT INSPECTED    **Free Shipping: up to 500 miles**    ASK ABOUT FINANCING!!  
7650079859,2023-08-01 22:04:22-04:00,10900.00,USD,2005,2005 dodge ram 3500 dually,,diesel,,full-size,176000,,4wd,clean,automatic,silver,good,MI,Rockford,49341,US,,-85.513600,43.115200,2023-09-01 02:04:22+00:00,"QR Code Link to This Post 2005 dodge ram 3500 diesel dually Runs great, powerful work truck!  176,000 miles Front passenger and rear driver's side windows don't work from the driver's switch but work from their individual controls, small hole in the bed, etc. Asking $10,900",https://grandrapids.craigslist.org/cto/d/rockford-2005-dodge-ram-3500-diesel/7650079859.html,2005 dodge ram 3500 diesel dually ‹image 1 of 13›,"2005 dodge ram 3500 diesel dually  Runs great, powerful work truck!   176,000 miles  Front passenger and rear driver's side windows don't work from the driver's switch but work from their individual controls, small hole in the bed, etc. Asking $10,900  "
7650080838,2023-08-01 21:08:44-05:00,7500.00,USD,1970,1970 cadillac sedan deville 1970,,gas,sedan,full-size,90600,8 cylinders,rwd,clean,automatic,custom,good,WI,Milwaukee,53211,US,,-87.889500,43.082000,2023-09-01 02:08:44+00:00,"QR Code Link to This Post 1970  Cadillac Sedan Deville 7500.00 OBO   This car is Restorable and in good running condition drivable now.  All parts are included except the skirts.  gold interior, gold exterior engine size is 7.7 L/472 ONLY SERIOUS INQUIRIES NEED CONTACT SELLER.",https://milwaukee.craigslist.org/cto/d/milwaukee-1970-cadilac-sedan-deville/7650080838.html,1970 Cadilac Sedan deville,"1970  Cadillac Sedan Deville 7500.00 OBO    This car is Restorable and in good running condition drivable now.   All parts are included except the skirts.   gold interior, gold exterior  engine size is 7.7 L/472  ONLY SERIOUS INQUIRIES NEED CONTACT SELLER.  "
7650082788,2023-08-01 22:17:55-04:00,10000.00,USD,2003,2003 chevrolet silverado 1500,,gas,pickup,full-size,123456,8 cylinders,4wd,clean,automatic,brown,good,MI,Traverse City,49685,US,,-85.575100,44.816200,2023-09-01 02:17:55+00:00,"QR Code Link to This Post I have a 03 Chevy 1500 4-wheel drive, extended cab, pewter color, low mileage, runs great recent tune up, leather seats, 6-disc CD, heated seats, dual power seats, fiberglass glass topper, 5 new tires including spare, trailer package, with 5 x 10 trailer with ramp, steering wheel controls for accessories, good shape, 5.3 vortec.  Load up your lawnmower and leaf blower and make some money.",https://nmi.craigslist.org/cto/d/traverse-city-2003-chevy-silverado/7650082788.html,2003 Chevy Silverado,"I have a 03 Chevy 1500 4-wheel drive, extended cab, pewter color, low mileage, runs great recent tune up, leather seats, 6-disc CD, heated seats, dual power seats, fiberglass glass topper, 5 new tires including spare, trailer package, with 5 x 10 trailer with ramp, steering wheel controls for accessories, good shape, 5.3 vortec.  Load up your lawnmower and leaf blower and make some money. "
7650083866,2023-08-01 22:23:04-04:00,8200.00,USD,2002,2002 Silverado 1500 HD 4x4,,gas,,,178000,8 cylinders,4wd,clean,automatic,,good,IN,Modoc,47358,US,,-85.091900,40.058200,2023-09-01 02:23:04+00:00,"QR Code Link to This Post 2002 1500HD Silverado 4x4 6.0 V8 178k mi. COLD AC,  Rockers have been replaced several yrs back. 4X4 Lever on floor, clean interior w a small rip in driver seat (pic). Cruise doesn't work, all windows work. Power windows, locks, and mirrors. Recent new driver side exhaust manifold installed. Chk engine light is on due to knock sensors, I've installed both new sensors and still has light w same code. Come see and make an offer.",https://indianapolis.craigslist.org/cto/d/modoc-hd-silverado-4x4-crew-cab/7650083866.html,2002 1500HD Silverado 4x4 Crew Cab,"2002 1500HD Silverado 4x4 6.0 V8 178k mi. COLD AC,  Rockers have been replaced several yrs back. 4X4 Lever on floor, clean interior w a small rip in driver seat (pic). Cruise doesn't work, all windows work. Power windows, locks, and mirrors. Recent new driver side exhaust manifold installed. Chk engine light is on due to knock sensors, I've installed both new sensors and still has light w same code. Come see and make an offer. "
7650083985,2023-08-01 22:23:42-04:00,1750.00,USD,2004,2004 cadillac deville,,gas,sedan,full-size,181000,8 cylinders,fwd,clean,automatic,silver,good,OH,Cleveland,44135,US,,-81.804400,41.434200,2023-09-01 02:23:42+00:00,"QR Code Link to This Post We have a 2004 Cadillac that runs good need a little TLC , good air conditioning and good heat  Great transportation.  show contact info .",https://cleveland.craigslist.org/cto/d/cleveland-2004-cadillac/7650083985.html,2004 Cadillac,"We have a 2004 Cadillac that runs good need a little TLC , good air conditioning and good heat   Great transportation. 216-316-0505.  "
7650086298,2023-08-01 22:34:59-04:00,8200.00,USD,2002,2002 Silverado 1500HD Crew Cab,,gas,,,178000,8 cylinders,4wd,clean,automatic,,good,IN,Modoc,47358,US,,-85.091900,40.058200,2023-09-01 02:34:59+00:00,"QR Code Link to This Post 2002 1500HD Silverado 4x4 6.0 V8 178k mi. COLD AC,  Rockers have been replaced several yrs back. 4X4 Lever on floor, clean interior w a small rip in driver seat (pic). Cruise doesn't work, all windows work. Power windows, locks, and mirrors. Recent new driver side exhaust manifold installed. Chk engine light is on due to knock sensors, I've installed both new sensors and still has light w same code. Come see and make an offer.",https://dayton.craigslist.org/cto/d/modoc-hd-silverado-crew-cab-4x4/7650086298.html,2002 1500HD Silverado Crew Cab 4x4,"2002 1500HD Silverado 4x4 6.0 V8 178k mi. COLD AC,  Rockers have been replaced several yrs back. 4X4 Lever on floor, clean interior w a small rip in driver seat (pic). Cruise doesn't work, all windows work. Power windows, locks, and mirrors. Recent new driver side exhaust manifold installed. Chk engine light is on due to knock sensors, I've installed both new sensors and still has light w same code. Come see and make an offer. "
7650086364,2023-08-01 21:35:24-05:00,21900.00,USD,2015,2015 bmw x5 M package,,gas,SUV,full-size,111170,6 cylinders,4wd,clean,automatic,white,excellent,IL,Orland Park,60467,US,,-87.889900,41.601800,2023-09-01 02:35:24+00:00,"QR Code Link to This Post Car is in excellent condition drivers perfect is fully loaded every think works,you will love this car when you see it,black and brown interior pearl white exterior.if you have any specific questions you call... Cel# two one five 3808438 I prefer text message but u can call during normal hours",https://chicago.craigslist.org/wcl/cto/d/orland-park-2015-bmw-x5-packagee/7650086364.html,2015 BMW X5 M PACKAGEE,"Car is in excellent condition drivers perfect is fully loaded every think works,you will love this car when you see it,black and brown interior pearl white exterior.if you have any specific questions you call...  Cel# two one five 3808438  I prefer text message but u can call during normal hours  "
